LOCATION,TIME,CO,CO2,GHG,NOX,SOX,VOC
AUT,2001,783.074,79.794432,84524.55600000001,248.90499999999997,36.412,195.941
AUT,2002,746.97,81.348219,86278.212,257.142,35.181,190.388
AUT,2003,749.186,86.69390100000001,91647.591,269.635,34.924,185.885
AUT,2004,728.841,88.132136,91439.087,268.75,29.745,170.655
AUT,2005,700.733,88.645442,92599.837,275.572,28.986,175.04399999999998
AUT,2006,700.073,86.380391,90169.572,265.06100000000004,29.839,177.39499999999998
AUT,2007,674.0129999999999,83.396998,87388.485,257.008,26.037999999999997,172.75799999999998
AUT,2008,652.569,82.921715,86781.246,242.28799999999998,22.593,166.87099999999998
AUT,2009,629.571,76.541657,80146.638,227.026,16.416,152.678
AUT,2010,646.7080000000001,82.493104,84703.422,227.187,17.797,153.235
AUT,2011,627.249,80.86999,82515.59199999999,217.671,16.873,147.623
AUT,2012,626.271,77.649008,79797.794,211.433,16.44,145.091
AUT,2013,629.0840000000001,78.26668000000001,80237.982,210.305,15.95,138.495
AUT,2014,588.5070000000001,74.545457,76671.635,201.514,16.11,130.932
AUT,2015,599.556,75.68372,78893.606,197.87900000000002,15.645,125.246
AUT,2016,593.39,76.14809199999999,79830.397,189.232,14.706999999999999,123.916
AUT,2017,582.696,78.46767200000001,82141.83,179.18200000000002,14.16,124.574
AUT,2018,536.936,75.754388,78863.297,166.77700000000002,12.798,120.862
AUT,2019,551.3910000000001,77.246774,80003.149,158.328,12.29,120.424
AUT,2020,527.149,71.381404,73919.132,136.742,11.67,123.061
AUT,2021,0.0,74.48270889999999,77541.01199999999,0.0,0.0,0.0
AZE,1960,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1961,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1962,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1963,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1964,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1965,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1966,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1967,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1968,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1969,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1970,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1971,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1972,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1973,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1974,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1975,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1976,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1977,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1978,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1979,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1980,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1981,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1982,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1983,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1984,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1985,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1986,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1987,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1988,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1989,0.0,0.0,0.0,0.0,0.0,0.0
AZE,1990,0.0,61.963702,0.0,0.0,0.0,0.0
AZE,1991,0.0,60.269429,0.0,0.0,0.0,0.0
AZE,1992,0.0,49.188849,0.0,0.0,0.0,0.0
AZE,1993,0.0,43.219606,0.0,0.0,0.0,0.0
AZE,1994,0.0,38.437752999999994,0.0,0.0,0.0,0.0
AZE,1995,0.0,37.29242,0.0,0.0,0.0,0.0
AZE,1996,0.0,31.422982,0.0,0.0,0.0,0.0
AZE,1997,0.0,30.563674,0.0,0.0,0.0,0.0
AZE,1998,0.0,30.605564,0.0,0.0,0.0,0.0
AZE,1999,0.0,30.124911,0.0,0.0,0.0,0.0
AZE,2000,0.0,31.885747000000002,0.0,0.0,0.0,0.0
AZE,2001,0.0,30.404096,0.0,0.0,0.0,0.0
AZE,2002,0.0,30.164806,0.0,0.0,0.0,0.0
AZE,2003,0.0,32.752395,0.0,0.0,0.0,0.0
AZE,2004,0.0,32.414575,0.0,0.0,0.0,0.0
AZE,2005,0.0,34.548489,0.0,0.0,0.0,0.0
AZE,2006,0.0,35.60629,0.0,0.0,0.0,0.0
AZE,2007,0.0,33.540221,0.0,0.0,0.0,0.0
AZE,2008,0.0,35.906329,0.0,0.0,0.0,0.0
AZE,2009,0.0,32.150736,0.0,0.0,0.0,0.0
AZE,2010,0.0,31.497456,0.0,0.0,0.0,0.0
AZE,2011,0.0,34.102023,0.0,0.0,0.0,0.0
AZE,2012,0.0,36.449528,0.0,0.0,0.0,0.0
AZE,2013,0.0,37.211774,0.0,0.0,0.0,0.0
AZE,2014,0.0,38.566756999999996,0.0,0.0,0.0,0.0
AZE,2015,0.0,38.429929,0.0,0.0,0.0,0.0
AZE,2016,0.0,38.790110999999996,0.0,0.0,0.0,0.0
AZE,2017,0.0,38.399755,0.0,0.0,0.0,0.0
AZE,2018,0.0,38.961164,0.0,0.0,0.0,0.0
AZE,2019,0.0,41.73111,0.0,0.0,0.0,0.0
AZE,2020,0.0,40.41575,0.0,0.0,0.0,0.0
AZE,2021,0.0,40.2966904,0.0,0.0,0.0,0.0
BEL,1960,0.0,97.21110399999999,0.0,0.0,0.0,0.0
BEL,1961,0.0,97.29235299999999,0.0,0.0,0.0,0.0
BEL,1962,0.0,105.413646,0.0,0.0,0.0,0.0
BEL,1963,0.0,117.13625,0.0,0.0,0.0,0.0
BEL,1964,0.0,114.90484599999999,0.0,0.0,0.0,0.0
BEL,1965,0.0,117.507751,0.0,0.0,0.0,0.0
BEL,1966,0.0,112.808964,0.0,0.0,0.0,0.0
BEL,1967,0.0,113.00923499999999,0.0,0.0,0.0,0.0
BEL,1968,0.0,124.067145,0.0,0.0,0.0,0.0
BEL,1969,0.0,129.30465,0.0,0.0,0.0,0.0
BEL,1970,0.0,133.257948,0.0,0.0,0.0,0.0
BEL,1971,0.0,130.190409,0.0,0.0,0.0,0.0
BEL,1972,0.0,141.171686,0.0,0.0,0.0,0.0
BEL,1973,0.0,146.761563,0.0,0.0,0.0,0.0
BEL,1974,0.0,144.348862,0.0,0.0,0.0,0.0
BEL,1975,0.0,127.366917,0.0,0.0,0.0,0.0
BEL,1976,0.0,137.36828300000002,0.0,0.0,0.0,0.0
BEL,1977,0.0,135.996566,0.0,0.0,0.0,0.0
BEL,1978,0.0,141.887615,0.0,0.0,0.0,0.0
BEL,1979,0.0,145.803205,0.0,0.0,0.0,0.0
BEL,1980,0.0,138.319715,0.0,0.0,0.0,0.0
BEL,1981,0.0,126.773487,0.0,0.0,0.0,0.0
BEL,1982,0.0,119.742242,0.0,0.0,0.0,0.0
BEL,1983,0.0,110.079941,0.0,0.0,0.0,0.0
BEL,1984,0.0,112.224815,0.0,0.0,0.0,0.0
BEL,1985,0.0,111.241897,0.0,0.0,0.0,0.0
BEL,1986,0.0,111.546348,0.0,0.0,0.0,0.0
BEL,1987,0.0,111.610339,0.0,0.0,0.0,0.0
BEL,1988,0.0,113.436148,0.0,0.0,0.0,0.0
BEL,1989,0.0,114.879202,0.0,0.0,0.0,0.0
BEL,1990,1659.1709999999998,120.268647,145859.106,462.143,400.06600000000003,388.16999999999996
BEL,1991,1594.163,125.210073,148594.432,461.19399999999996,401.167,380.467
BEL,1992,1597.239,123.240269,148092.486,462.71799999999996,391.364,380.111
BEL,1993,1510.6390000000001,120.79634899999999,146911.5,457.11499999999995,363.733,370.151
BEL,1994,1441.2730000000001,125.892421,151460.417,455.317,317.868,350.765
BEL,1995,1403.8400000000001,125.503683,153594.97600000002,448.608,282.107,341.129
BEL,1996,1351.1499999999999,131.009404,157243.434,432.486,270.948,330.944
BEL,1997,1215.225,127.942717,148835.29,416.342,246.553,312.591
BEL,1998,1152.391,130.927806,154027.98,418.031,231.555,302.981
BEL,1999,1077.75,126.92148399999999,147747.267,388.122,189.149,283.923
BEL,2000,1090.145,128.73460699999998,148891.851,389.54200000000003,186.109,256.93
BEL,2001,1009.4019999999999,130.212773,147333.39899999998,376.08500000000004,179.828,249.959
BEL,2002,1050.072,122.227199,147429.33899999998,363.87,171.148,232.231
BEL,2003,998.344,127.219091,147745.72600000002,358.45799999999997,165.572,220.619
BEL,2004,939.589,125.133776,148538.176,369.29,168.386,206.917
BEL,2005,873.1139999999999,122.536152,145432.224,353.012,155.504,199.934
BEL,2006,807.5010000000001,119.349543,142729.132,335.041,145.739,192.519
BEL,2007,668.2829999999999,115.088774,139103.881,322.978,133.821,181.19500000000002
BEL,2008,673.134,118.03235199999999,139043.888,293.121,103.126,172.125
BEL,2009,460.81600000000003,110.999416,126450.231,260.233,80.19800000000001,158.49800000000002
BEL,2010,538.731,118.540802,133656.563,260.887,64.983,156.84
BEL,2011,431.077,107.51615100000001,123204.197,242.339,57.185,143.771
BEL,2012,369.65099999999995,106.372553,120454.495,229.97899999999998,51.004999999999995,139.818
BEL,2013,556.282,107.78964,120534.549,219.486,46.251999999999995,135.551
BEL,2014,345.125,101.36941300000001,114889.12299999999,208.669,43.867999999999995,128.398
BEL,2015,397.457,106.598011,119000.96800000001,209.185,44.448,127.371
BEL,2016,379.067,105.58555399999999,117429.962,197.173,36.894999999999996,126.107
BEL,2017,305.734,104.176356,116919.53700000001,185.078,35.122,124.09299999999999
BEL,2018,354.051,104.949244,117595.227,177.905,34.457,122.937
BEL,2019,388.80600000000004,104.21039300000001,116473.87199999999,164.959,31.973,121.64099999999999
BEL,2020,287.838,96.280097,107281.976,143.239,26.052999999999997,122.622
BEL,2021,0.0,100.675336,110961.335,0.0,0.0,0.0
BEN,1960,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1961,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1962,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1963,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1964,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1965,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1966,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1967,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1968,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1969,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1970,0.0,0.0,0.0,0.0,0.0,0.0
BEN,1971,0.0,0.404678,0.0,0.0,0.0,0.0
BEN,1972,0.0,0.5298579999999999,0.0,0.0,0.0,0.0
BEN,1973,0.0,0.539581,0.0,0.0,0.0,0.0
BEN,1974,0.0,0.551428,0.0,0.0,0.0,0.0
BEN,1975,0.0,0.602751,0.0,0.0,0.0,0.0
BEN,1976,0.0,0.36036100000000004,0.0,0.0,0.0,0.0
BEN,1977,0.0,0.434802,0.0,0.0,0.0,0.0
BEN,1978,0.0,0.492204,0.0,0.0,0.0,0.0
BEN,1979,0.0,0.492315,0.0,0.0,0.0,0.0
BEN,1980,0.0,0.504843,0.0,0.0,0.0,0.0
BEN,1981,0.0,0.379892,0.0,0.0,0.0,0.0
BEN,1982,0.0,0.453766,0.0,0.0,0.0,0.0
BEN,1983,0.0,0.45455900000000005,0.0,0.0,0.0,0.0
BEN,1984,0.0,0.468828,0.0,0.0,0.0,0.0
BEN,1985,0.0,0.582814,0.0,0.0,0.0,0.0
BEN,1986,0.0,0.49938499999999997,0.0,0.0,0.0,0.0
BEN,1987,0.0,0.43989,0.0,0.0,0.0,0.0
BEN,1988,0.0,0.43620600000000004,0.0,0.0,0.0,0.0
BEN,1989,0.0,0.341353,0.0,0.0,0.0,0.0
BEN,1990,0.0,41.696412,0.0,0.0,0.0,0.0
BEN,1991,0.0,55.599848,0.0,0.0,0.0,0.0
BEN,1992,0.0,54.758945,0.0,0.0,0.0,0.0
BEN,1993,0.0,57.918966000000005,0.0,0.0,0.0,0.0
BEN,1994,0.0,57.395168,0.0,0.0,0.0,0.0
BEN,1995,0.0,59.131524999999996,0.0,0.0,0.0,0.0
BEN,1996,0.0,16.047229,0.0,0.0,0.0,0.0
BEN,1997,0.0,13.759368,0.0,0.0,0.0,0.0
BEN,1998,0.0,13.71466,0.0,0.0,0.0,0.0
BEN,1999,0.0,13.290466,0.0,0.0,0.0,0.0
BEN,2000,0.0,13.334519,0.0,0.0,0.0,0.0
BEN,2001,0.0,12.105139999999999,0.0,0.0,0.0,0.0
BEN,2002,0.0,11.400220000000001,0.0,0.0,0.0,0.0
BEN,2003,0.0,10.926874,0.0,0.0,0.0,0.0
BEN,2004,0.0,10.904437,0.0,0.0,0.0,0.0
BEN,2005,0.0,10.557863,0.0,0.0,0.0,0.0
BEN,2006,0.0,10.115668,0.0,0.0,0.0,0.0
BEN,2007,0.0,10.116198,0.0,0.0,0.0,0.0
BEN,2008,0.0,10.355942,0.0,0.0,0.0,0.0
BEN,2009,0.0,10.353752,0.0,0.0,0.0,0.0
BEN,2010,0.0,10.402754000000002,0.0,0.0,0.0,0.0
BEN,2011,0.0,10.569507999999999,0.0,0.0,0.0,0.0
BEN,2012,0.0,10.888053,0.0,0.0,0.0,0.0
BEN,2013,0.0,11.233349,0.0,0.0,0.0,0.0
BEN,2014,0.0,11.490069,0.0,0.0,0.0,0.0
BEN,2015,0.0,11.561288,0.0,0.0,0.0,0.0
BEN,2016,0.0,11.958711000000001,0.0,0.0,0.0,0.0
BEN,2017,0.0,12.263321,0.0,0.0,0.0,0.0
BEN,2018,0.0,12.771733,0.0,0.0,0.0,0.0
BEN,2019,0.0,13.047853,0.0,0.0,0.0,0.0
BEN,2020,0.0,13.431394000000001,0.0,0.0,0.0,0.0
BEN,2021,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1960,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1961,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1962,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1963,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1964,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1965,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1966,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1967,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1968,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1969,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1970,0.0,0.0,0.0,0.0,0.0,0.0
BGD,1971,0.0,2.919934,0.0,0.0,0.0,0.0
BGD,1972,0.0,2.919934,0.0,0.0,0.0,0.0
BGD,1973,0.0,3.465264,0.0,0.0,0.0,0.0
BGD,1974,0.0,3.955908,0.0,0.0,0.0,0.0
BGD,1975,0.0,4.469653999999999,0.0,0.0,0.0,0.0
BGD,1976,0.0,4.7524370000000005,0.0,0.0,0.0,0.0
BGD,1977,0.0,4.873017,0.0,0.0,0.0,0.0
BGD,1978,0.0,5.260365,0.0,0.0,0.0,0.0
BGD,1979,0.0,5.770371,0.0,0.0,0.0,0.0
BGD,1980,0.0,6.661847,0.0,0.0,0.0,0.0
BGD,1981,0.0,6.454086,0.0,0.0,0.0,0.0
BGD,1982,0.0,6.965417,0.0,0.0,0.0,0.0
BGD,1983,0.0,6.5136460000000005,0.0,0.0,0.0,0.0
BGD,1984,0.0,6.460676,0.0,0.0,0.0,0.0
BGD,1985,0.0,7.795068,0.0,0.0,0.0,0.0
BGD,1986,0.0,8.612214999999999,0.0,0.0,0.0,0.0
BGD,1987,0.0,9.500715,0.0,0.0,0.0,0.0
BGD,1988,0.0,9.861224,0.0,0.0,0.0,0.0
BGD,1989,0.0,10.59572,0.0,0.0,0.0,0.0
BGD,1990,0.0,24.703971,0.0,0.0,0.0,0.0
BGD,1991,0.0,25.332096999999997,0.0,0.0,0.0,0.0
BGD,1992,0.0,25.838149,0.0,0.0,0.0,0.0
BGD,1993,0.0,26.365181,0.0,0.0,0.0,0.0
BGD,1994,0.0,26.851703,0.0,0.0,0.0,0.0
BGD,1995,0.0,28.015473,0.0,0.0,0.0,0.0
BGD,1996,0.0,28.581599,0.0,0.0,0.0,0.0
BGD,1997,0.0,29.841427000000003,0.0,0.0,0.0,0.0
BGD,1998,0.0,30.500911,0.0,0.0,0.0,0.0
BGD,1999,0.0,31.30457,0.0,0.0,0.0,0.0
BGD,2000,0.0,32.042344,0.0,0.0,0.0,0.0
BGD,2001,0.0,34.999421,0.0,0.0,0.0,0.0
BGD,2002,0.0,36.419606,0.0,0.0,0.0,0.0
BGD,2003,0.0,37.774844,0.0,0.0,0.0,0.0
BGD,2004,0.0,39.571979,0.0,0.0,0.0,0.0
BGD,2005,0.0,41.720244,0.0,0.0,0.0,0.0
BGD,2006,0.0,44.682812,0.0,0.0,0.0,0.0
BGD,2007,0.0,46.890312,0.0,0.0,0.0,0.0
BGD,2008,0.0,50.181798,0.0,0.0,0.0,0.0
BGD,2009,0.0,53.140973,0.0,0.0,0.0,0.0
BGD,2010,0.0,58.35756000000001,0.0,0.0,0.0,0.0
BGD,2011,0.0,62.094876,0.0,0.0,0.0,0.0
BGD,2012,0.0,66.650183,0.0,0.0,0.0,0.0
BGD,2013,0.0,70.515794,0.0,0.0,0.0,0.0
BGD,2014,0.0,73.910578,0.0,0.0,0.0,0.0
BGD,2015,0.0,80.205203,0.0,0.0,0.0,0.0
BGD,2016,0.0,87.938114,0.0,0.0,0.0,0.0
BGD,2017,0.0,94.32063,0.0,0.0,0.0,0.0
BGD,2018,0.0,102.32318000000001,0.0,0.0,0.0,0.0
BGD,2019,0.0,99.75163400000001,0.0,0.0,0.0,0.0
BGD,2020,0.0,93.626349,0.0,0.0,0.0,0.0
BGD,2021,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1960,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1961,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1962,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1963,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1964,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1965,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1966,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1967,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1968,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1969,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1970,0.0,0.0,0.0,0.0,0.0,0.0
BGR,1971,0.0,71.310958,0.0,0.0,0.0,0.0
BGR,1972,0.0,73.55320699999999,0.0,0.0,0.0,0.0
BGR,1973,0.0,75.591105,0.0,0.0,0.0,0.0
BGR,1974,0.0,76.70888,0.0,0.0,0.0,0.0
BGR,1975,0.0,81.72518699999999,0.0,0.0,0.0,0.0
BGR,1976,0.0,81.559135,0.0,0.0,0.0,0.0
BGR,1977,0.0,84.587976,0.0,0.0,0.0,0.0
BGR,1978,0.0,87.98971399999999,0.0,0.0,0.0,0.0
BGR,1979,0.0,91.568604,0.0,0.0,0.0,0.0
BGR,1980,0.0,94.63242899999999,0.0,0.0,0.0,0.0
BGR,1981,0.0,90.177132,0.0,0.0,0.0,0.0
BGR,1982,0.0,91.98295900000001,0.0,0.0,0.0,0.0
BGR,1983,0.0,90.37069600000001,0.0,0.0,0.0,0.0
BGR,1984,0.0,88.23831799999999,0.0,0.0,0.0,0.0
BGR,1985,0.0,91.376429,0.0,0.0,0.0,0.0
BGR,1986,0.0,92.44401,0.0,0.0,0.0,0.0
BGR,1987,0.0,93.610593,0.0,0.0,0.0,0.0
BGR,1988,0.0,92.415829,0.0,0.0,0.0,0.0
BGR,1989,0.0,91.85949699999999,0.0,0.0,0.0,0.0
BGR,1990,0.0,81.273722,98921.683,0.0,0.0,0.0
BGR,1991,0.0,66.041475,80852.583,0.0,0.0,0.0
BGR,1992,0.0,62.367135000000005,75334.743,0.0,0.0,0.0
BGR,1993,0.0,62.841192,74672.764,0.0,0.0,0.0
BGR,1994,0.0,60.12304700000001,70613.627,0.0,0.0,0.0
BGR,1995,0.0,60.839779,72176.944,0.0,0.0,0.0
BGR,1996,0.0,61.450708,72623.837,0.0,0.0,0.0
BGR,1997,0.0,59.151619,69409.91100000001,0.0,0.0,0.0
BGR,1998,0.0,57.009462,65364.706999999995,0.0,0.0,0.0
BGR,1999,0.0,50.225986999999996,58281.309,0.0,0.0,0.0
BGR,2000,0.0,49.249128999999996,57394.483,0.0,0.0,0.0
BGR,2001,0.0,52.38756,60274.707,0.0,0.0,0.0
BGR,2002,0.0,49.844938,57727.244,0.0,0.0,0.0
BGR,2003,0.0,54.620274,62666.929000000004,0.0,0.0,0.0
BGR,2004,0.0,53.881723,61768.579,0.0,0.0,0.0
BGR,2005,0.0,54.667550999999996,62372.462999999996,0.0,0.0,0.0
BGR,2006,0.0,55.994777000000006,63096.701,0.0,0.0,0.0
BGR,2007,0.0,59.669687999999994,67015.12400000001,0.0,0.0,0.0
BGR,2008,0.0,57.179278,65633.73400000001,0.0,0.0,0.0
BGR,2009,0.0,50.454804,56766.221000000005,0.0,0.0,0.0
BGR,2010,0.0,52.683253,59391.195999999996,0.0,0.0,0.0
BGR,2011,0.0,58.080312000000006,64737.293,0.0,0.0,0.0
BGR,2012,0.0,52.961775,59683.882999999994,0.0,0.0,0.0
BGR,2013,0.0,47.369145,54461.194,0.0,0.0,0.0
BGR,2014,0.0,49.943318,57536.987,0.0,0.0,0.0
BGR,2015,0.0,52.541484999999994,60429.814,0.0,0.0,0.0
BGR,2016,0.0,49.43266,57781.668000000005,0.0,0.0,0.0
BGR,2017,0.0,51.956106000000005,59724.28,0.0,0.0,0.0
BGR,2018,0.0,48.944189,55369.722,0.0,0.0,0.0
BGR,2019,0.0,47.401935,53949.849,0.0,0.0,0.0
BGR,2020,0.0,42.162088,47991.534999999996,0.0,0.0,0.0
BGR,2021,0.0,44.3405956,53925.081,0.0,0.0,0.0
BHR,1960,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1961,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1962,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1963,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1964,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1965,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1966,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1967,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1968,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1969,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1970,0.0,0.0,0.0,0.0,0.0,0.0
BHR,1971,0.0,16.04375,0.0,0.0,0.0,0.0
BHR,1972,0.0,17.721257,0.0,0.0,0.0,0.0
BHR,1973,0.0,22.047854,0.0,0.0,0.0,0.0
BHR,1974,0.0,25.089697,0.0,0.0,0.0,0.0
BHR,1975,0.0,24.819829,0.0,0.0,0.0,0.0
BHR,1976,0.0,25.704432,0.0,0.0,0.0,0.0
BHR,1977,0.0,27.077152,0.0,0.0,0.0,0.0
BHR,1978,0.0,27.347345,0.0,0.0,0.0,0.0
BHR,1979,0.0,27.947318,0.0,0.0,0.0,0.0
BHR,1980,0.0,27.349605,0.0,0.0,0.0,0.0
BHR,1981,0.0,28.522380000000002,0.0,0.0,0.0,0.0
BHR,1982,0.0,29.230446,0.0,0.0,0.0,0.0
BHR,1983,0.0,29.847067,0.0,0.0,0.0,0.0
BHR,1984,0.0,29.942289000000002,0.0,0.0,0.0,0.0
BHR,1985,0.0,30.819748999999998,0.0,0.0,0.0,0.0
BHR,1986,0.0,32.355501,0.0,0.0,0.0,0.0
BHR,1987,0.0,31.035616,0.0,0.0,0.0,0.0
BHR,1988,0.0,31.849308,0.0,0.0,0.0,0.0
BHR,1989,0.0,31.618702,0.0,0.0,0.0,0.0
BHR,1990,0.0,33.895729,0.0,0.0,0.0,0.0
BHR,1991,0.0,32.41444,0.0,0.0,0.0,0.0
BHR,1992,0.0,37.241818,0.0,0.0,0.0,0.0
BHR,1993,0.0,39.054429,0.0,0.0,0.0,0.0
BHR,1994,0.0,39.250913999999995,0.0,0.0,0.0,0.0
BHR,1995,0.0,39.186696,0.0,0.0,0.0,0.0
BHR,1996,0.0,40.258403,0.0,0.0,0.0,0.0
BHR,1997,0.0,40.337743,0.0,0.0,0.0,0.0
BHR,1998,0.0,42.318641,0.0,0.0,0.0,0.0
BHR,1999,0.0,41.470126,0.0,0.0,0.0,0.0
BHR,2000,0.0,41.622063,0.0,0.0,0.0,0.0
BHR,2001,0.0,41.732614,0.0,0.0,0.0,0.0
BHR,2002,0.0,42.516577999999996,0.0,0.0,0.0,0.0
BHR,2003,0.0,42.827056,0.0,0.0,0.0,0.0
BHR,2004,0.0,41.324936,0.0,0.0,0.0,0.0
BHR,2005,0.0,45.624333,0.0,0.0,0.0,0.0
BHR,2006,0.0,47.574176,0.0,0.0,0.0,0.0
BHR,2007,0.0,46.936207,0.0,0.0,0.0,0.0
BHR,2008,0.0,48.665442,0.0,0.0,0.0,0.0
BHR,2009,0.0,47.165350999999994,0.0,0.0,0.0,0.0
BHR,2010,0.0,48.165490999999996,0.0,0.0,0.0,0.0
BHR,2011,0.0,47.647581,0.0,0.0,0.0,0.0
BHR,2012,0.0,49.324685,0.0,0.0,0.0,0.0
BHR,2013,0.0,51.813066,0.0,0.0,0.0,0.0
BHR,2014,0.0,54.070948,0.0,0.0,0.0,0.0
BHR,2015,0.0,54.031563999999996,0.0,0.0,0.0,0.0
BHR,2016,0.0,52.576471,0.0,0.0,0.0,0.0
BHR,2017,0.0,51.951405,0.0,0.0,0.0,0.0
BHR,2018,0.0,51.658305,0.0,0.0,0.0,0.0
BHR,2019,0.0,54.615476,0.0,0.0,0.0,0.0
BHR,2020,0.0,53.073249000000004,0.0,0.0,0.0,0.0
BHR,2021,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1960,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1961,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1962,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1963,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1964,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1965,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1966,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1967,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1968,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1969,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1970,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1971,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1972,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1973,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1974,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1975,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1976,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1977,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1978,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1979,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1980,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1981,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1982,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1983,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1984,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1985,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1986,0.0,0.0,0.0,0.0,0.0,0.0
BIH,1987,0.0,0.0,0.0,0.0,0.0,0.0
