"long","lat","order","hole","piece","id","group"
126.96763061,37.56676165,1077,FALSE,"1",11110,"11110.1"
126.96760967,37.56674036,1078,FALSE,"1",11110,"11110.1"
126.96757431,37.5667043,1079,FALSE,"1",11110,"11110.1"
126.96755204,37.56668149,1080,FALSE,"1",11110,"11110.1"
126.96753607,37.56666549,1081,FALSE,"1",11110,"11110.1"
126.96753152,37.56666093,1082,FALSE,"1",11110,"11110.1"
126.96752234,37.56665164,1083,FALSE,"1",11110,"11110.1"
126.9675036,37.56663277,1084,FALSE,"1",11110,"11110.1"
126.96748645,37.56661531,1085,FALSE,"1",11110,"11110.1"
126.96747337,37.56660235,1086,FALSE,"1",11110,"11110.1"
126.96747001,37.56659869,1087,FALSE,"1",11110,"11110.1"
126.96746206,37.56659081,1088,FALSE,"1",11110,"11110.1"
126.96744738,37.56657616,1089,FALSE,"1",11110,"11110.1"
126.96744027,37.566569,1090,FALSE,"1",11110,"11110.1"
126.96743536,37.56656405,1091,FALSE,"1",11110,"11110.1"
126.96742714,37.56655565,1092,FALSE,"1",11110,"11110.1"
126.9674191,37.56654743,1093,FALSE,"1",11110,"11110.1"
126.96738535,37.56651341,1094,FALSE,"1",11110,"11110.1"
126.96737721,37.56650519,1095,FALSE,"1",11110,"11110.1"
126.96734132,37.56646885,1096,FALSE,"1",11110,"11110.1"
126.96723261,37.56635761,1097,FALSE,"1",11110,"11110.1"
126.96715358,37.56627593,1098,FALSE,"1",11110,"11110.1"
126.96714476,37.56626701,1099,FALSE,"1",11110,"11110.1"
126.96710427,37.56622608,1100,FALSE,"1",11110,"11110.1"
126.96695878,37.56607991,1101,FALSE,"1",11110,"11110.1"
126.96692325,37.56604415,1102,FALSE,"1",11110,"11110.1"
126.96690168,37.56602245,1103,FALSE,"1",11110,"11110.1"
126.96688736,37.56600781,1104,FALSE,"1",11110,"11110.1"
126.96688099,37.56600077,1105,FALSE,"1",11110,"11110.1"
126.96686508,37.56598613,1106,FALSE,"1",11110,"11110.1"
126.96683186,37.56595176,1107,FALSE,"1",11110,"11110.1"
126.96681647,37.56593656,1108,FALSE,"1",11110,"11110.1"
126.9667954,37.56591586,1109,FALSE,"1",11110,"11110.1"
126.96678006,37.56590079,1110,FALSE,"1",11110,"11110.1"
126.96672614,37.56584784,1111,FALSE,"1",11110,"11110.1"
126.96669821,37.56581995,1112,FALSE,"1",11110,"11110.1"
126.96669007,37.56582868,1113,FALSE,"1",11110,"11110.1"
126.96665964,37.5658588,1114,FALSE,"1",11110,"11110.1"
126.96663558,37.56588244,1115,FALSE,"1",11110,"11110.1"
126.96661646,37.56590158,1116,FALSE,"1",11110,"11110.1"
126.96659523,37.56592241,1117,FALSE,"1",11110,"11110.1"
126.96658833,37.56592916,1118,FALSE,"1",11110,"11110.1"
126.96655914,37.56595816,1119,FALSE,"1",11110,"11110.1"
126.96652693,37.56598996,1120,FALSE,"1",11110,"11110.1"
126.96650871,37.56600798,1121,FALSE,"1",11110,"11110.1"
126.96647616,37.5660395,1122,FALSE,"1",11110,"11110.1"
126.96646112,37.56605414,1123,FALSE,"1",11110,"11110.1"
126.96645226,37.56606287,1124,FALSE,"1",11110,"11110.1"
126.96644324,37.56607187,1125,FALSE,"1",11110,"11110.1"
126.96643492,37.56607975,1126,FALSE,"1",11110,"11110.1"
126.96643033,37.56608426,1127,FALSE,"1",11110,"11110.1"
126.9664252,37.56608933,1128,FALSE,"1",11110,"11110.1"
126.96642077,37.56609354,1129,FALSE,"1",11110,"11110.1"
126.96641582,37.56609834,1130,FALSE,"1",11110,"11110.1"
126.96640555,37.56610847,1131,FALSE,"1",11110,"11110.1"
126.96639954,37.56611438,1132,FALSE,"1",11110,"11110.1"
126.96635424,37.56615857,1133,FALSE,"1",11110,"11110.1"
126.9663224,37.56618953,1134,FALSE,"1",11110,"11110.1"
126.96629904,37.56621233,1135,FALSE,"1",11110,"11110.1"
126.96623587,37.56627398,1136,FALSE,"1",11110,"11110.1"
126.96622136,37.56628804,1137,FALSE,"1",11110,"11110.1"
126.96621163,37.56629733,1138,FALSE,"1",11110,"11110.1"
126.96620633,37.56630268,1139,FALSE,"1",11110,"11110.1"
126.96619765,37.56631085,1140,FALSE,"1",11110,"11110.1"
126.96618456,37.56632351,1141,FALSE,"1",11110,"11110.1"
126.9661789,37.56632914,1142,FALSE,"1",11110,"11110.1"
126.966175,37.5663328,1143,FALSE,"1",11110,"11110.1"
126.9661658,37.56634181,1144,FALSE,"1",11110,"11110.1"
126.96615447,37.56635279,1145,FALSE,"1",11110,"11110.1"
126.96614015,37.56636686,1146,FALSE,"1",11110,"11110.1"
126.96612103,37.56638515,1147,FALSE,"1",11110,"11110.1"
126.9661106,37.56639557,1148,FALSE,"1",11110,"11110.1"
126.96608406,37.56642118,1149,FALSE,"1",11110,"11110.1"
126.96604654,37.56645777,1150,FALSE,"1",11110,"11110.1"
126.96599595,37.56650676,1151,FALSE,"1",11110,"11110.1"
126.96591402,37.56658444,1152,FALSE,"1",11110,"11110.1"
126.9658167,37.56667732,1153,FALSE,"1",11110,"11110.1"
126.96573177,37.56675698,1154,FALSE,"1",11110,"11110.1"
126.96571603,37.56677162,1155,FALSE,"1",11110,"11110.1"
126.96571178,37.56677555,1156,FALSE,"1",11110,"11110.1"
126.96567709,37.56681017,1157,FALSE,"1",11110,"11110.1"
126.9656295,37.56685718,1158,FALSE,"1",11110,"11110.1"
126.96557429,37.56691207,1159,FALSE,"1",11110,"11110.1"
126.96556173,37.56692502,1160,FALSE,"1",11110,"11110.1"
126.96542619,37.56705928,1161,FALSE,"1",11110,"11110.1"
126.96537771,37.5671091,1162,FALSE,"1",11110,"11110.1"
126.96508449,37.56743365,1163,FALSE,"1",11110,"11110.1"
126.96481941,37.56772779,1164,FALSE,"1",11110,"11110.1"
126.96464847,37.56791667,1165,FALSE,"1",11110,"11110.1"
126.96454814,37.56802701,1166,FALSE,"1",11110,"11110.1"
126.96447258,37.56811004,1167,FALSE,"1",11110,"11110.1"
126.96439012,37.5682018,1168,FALSE,"1",11110,"11110.1"
126.9642719,37.56833128,1169,FALSE,"1",11110,"11110.1"
126.96420483,37.56840982,1170,FALSE,"1",11110,"11110.1"
126.96418378,37.56843487,1171,FALSE,"1",11110,"11110.1"
126.96416307,37.56845739,1172,FALSE,"1",11110,"11110.1"
126.96414484,37.56847765,1173,FALSE,"1",11110,"11110.1"
126.96409547,37.56853029,1174,FALSE,"1",11110,"11110.1"
126.96404876,37.56858067,1175,FALSE,"1",11110,"11110.1"
126.96401213,37.56862008,1176,FALSE,"1",11110,"11110.1"
126.96399992,37.56863416,1177,FALSE,"1",11110,"11110.1"
126.9639256,37.56870536,1178,FALSE,"1",11110,"11110.1"
126.96385641,37.56877151,1179,FALSE,"1",11110,"11110.1"
126.96382987,37.56879685,1180,FALSE,"1",11110,"11110.1"
126.96380634,37.56881992,1181,FALSE,"1",11110,"11110.1"
126.96380492,37.56882471,1182,FALSE,"1",11110,"11110.1"
126.96378687,37.56884188,1183,FALSE,"1",11110,"11110.1"
126.96378403,37.56884892,1184,FALSE,"1",11110,"11110.1"
126.96371254,37.5689145,1185,FALSE,"1",11110,"11110.1"
126.963663,37.5689601,1186,FALSE,"1",11110,"11110.1"
126.96363558,37.56898458,1187,FALSE,"1",11110,"11110.1"
126.963617,37.56900119,1188,FALSE,"1",11110,"11110.1"
126.96361257,37.56900512,1189,FALSE,"1",11110,"11110.1"
126.96359841,37.56901863,1190,FALSE,"1",11110,"11110.1"
126.96358727,37.56902933,1191,FALSE,"1",11110,"11110.1"
126.96357948,37.56903693,1192,FALSE,"1",11110,"11110.1"
126.96350818,37.56910532,1193,FALSE,"1",11110,"11110.1"
126.96342359,37.5691847,1194,FALSE,"1",11110,"11110.1"
126.96334202,37.56926266,1195,FALSE,"1",11110,"11110.1"
126.96329106,37.56931164,1196,FALSE,"1",11110,"11110.1"
126.96325672,37.56934429,1197,FALSE,"1",11110,"11110.1"
126.9632385,37.56936203,1198,FALSE,"1",11110,"11110.1"
126.9632185,37.56938088,1199,FALSE,"1",11110,"11110.1"
126.96321037,37.56938876,1200,FALSE,"1",11110,"11110.1"
126.96318984,37.56940847,1201,FALSE,"1",11110,"11110.1"
126.96318312,37.56941494,1202,FALSE,"1",11110,"11110.1"
126.96317445,37.5694231,1203,FALSE,"1",11110,"11110.1"
126.96316895,37.56942844,1204,FALSE,"1",11110,"11110.1"
126.96315904,37.56943802,1205,FALSE,"1",11110,"11110.1"
126.96315268,37.5694442,1206,FALSE,"1",11110,"11110.1"
126.96314542,37.56945096,1207,FALSE,"1",11110,"11110.1"
126.96314029,37.56945575,1208,FALSE,"1",11110,"11110.1"
126.96312968,37.56946616,1209,FALSE,"1",11110,"11110.1"
126.96312419,37.56947151,1210,FALSE,"1",11110,"11110.1"
126.96309181,37.56950276,1211,FALSE,"1",11110,"11110.1"
126.96306668,37.56952696,1212,FALSE,"1",11110,"11110.1"
126.96304244,37.5695506,1213,FALSE,"1",11110,"11110.1"
126.96303342,37.56955933,1214,FALSE,"1",11110,"11110.1"
126.96302191,37.56957002,1215,FALSE,"1",11110,"11110.1"
126.96300599,37.56958522,1216,FALSE,"1",11110,"11110.1"
126.96297573,37.56961421,1217,FALSE,"1",11110,"11110.1"
126.96296227,37.56962688,1218,FALSE,"1",11110,"11110.1"
126.96295449,37.56963419,1219,FALSE,"1",11110,"11110.1"
126.96294989,37.5696387,1220,FALSE,"1",11110,"11110.1"
126.96291025,37.56968514,1221,FALSE,"1",11110,"11110.1"
126.9626903,37.56989793,1222,FALSE,"1",11110,"11110.1"
126.96252697,37.57005386,1223,FALSE,"1",11110,"11110.1"
126.96229021,37.57027678,1224,FALSE,"1",11110,"11110.1"
126.96228561,37.57028128,1225,FALSE,"1",11110,"11110.1"
126.96227304,37.57029338,1226,FALSE,"1",11110,"11110.1"
126.96220492,37.57035699,1227,FALSE,"1",11110,"11110.1"
126.96213094,37.57042932,1228,FALSE,"1",11110,"11110.1"
126.96211395,37.57044509,1229,FALSE,"1",11110,"11110.1"
126.9620168,37.57053657,1230,FALSE,"1",11110,"11110.1"
126.96200053,37.57055176,1231,FALSE,"1",11110,"11110.1"
126.96198956,37.57056189,1232,FALSE,"1",11110,"11110.1"
126.96198371,37.57056752,1233,FALSE,"1",11110,"11110.1"
126.9619793,37.57057147,1234,FALSE,"1",11110,"11110.1"
126.96197097,37.57057906,1235,FALSE,"1",11110,"11110.1"
126.96196513,37.5705847,1236,FALSE,"1",11110,"11110.1"
126.9619577,37.57059145,1237,FALSE,"1",11110,"11110.1"
126.96195293,37.57059595,1238,FALSE,"1",11110,"11110.1"
126.96194797,37.57060046,1239,FALSE,"1",11110,"11110.1"
126.9619324,37.57061509,1240,FALSE,"1",11110,"11110.1"
126.96191966,37.57062691,1241,FALSE,"1",11110,"11110.1"
126.96188373,37.57066209,1242,FALSE,"1",11110,"11110.1"
126.96187259,37.5706742,1243,FALSE,"1",11110,"11110.1"
126.9618625,37.57068264,1244,FALSE,"1",11110,"11110.1"
126.96155902,37.57096776,1245,FALSE,"1",11110,"11110.1"
126.96154061,37.57098324,1246,FALSE,"1",11110,"11110.1"
126.9612973,37.5712115,1247,FALSE,"1",11110,"11110.1"
126.96116936,37.57133646,1248,FALSE,"1",11110,"11110.1"
126.96076518,37.57171587,1249,FALSE,"1",11110,"11110.1"
126.9607473,37.57173107,1250,FALSE,"1",11110,"11110.1"
126.96047815,37.57198944,1251,FALSE,"1",11110,"11110.1"
126.96045744,37.57201028,1252,FALSE,"1",11110,"11110.1"
126.9603748,37.5720826,1253,FALSE,"1",11110,"11110.1"
126.9602925,37.57217437,1254,FALSE,"1",11110,"11110.1"
126.96019606,37.57226865,1255,FALSE,"1",11110,"11110.1"
126.96009572,37.5723666,1256,FALSE,"1",11110,"11110.1"
126.96003431,37.57242486,1257,FALSE,"1",11110,"11110.1"
126.95995361,37.57250367,1258,FALSE,"1",11110,"11110.1"
126.95988212,37.57257488,1259,FALSE,"1",11110,"11110.1"
126.95978072,37.57267535,1260,FALSE,"1",11110,"11110.1"
126.9597301,37.57272658,1261,FALSE,"1",11110,"11110.1"
126.95964409,37.57281102,1262,FALSE,"1",11110,"11110.1"
126.95955861,37.57289433,1263,FALSE,"1",11110,"11110.1"
126.95954905,37.57290249,1264,FALSE,"1",11110,"11110.1"
126.95945862,37.57299341,1265,FALSE,"1",11110,"11110.1"
126.95940394,37.5730497,1266,FALSE,"1",11110,"11110.1"
126.95936572,37.57308375,1267,FALSE,"1",11110,"11110.1"
126.95918821,37.57325854,1268,FALSE,"1",11110,"11110.1"
126.95900381,37.57343642,1269,FALSE,"1",11110,"11110.1"
126.95894546,37.57349458,1270,FALSE,"1",11110,"11110.1"
126.95893744,37.57350256,1271,FALSE,"1",11110,"11110.1"
126.95879126,37.57364694,1272,FALSE,"1",11110,"11110.1"
126.95875511,37.57368269,1273,FALSE,"1",11110,"11110.1"
126.95865145,37.57378514,1274,FALSE,"1",11110,"11110.1"
126.95862101,37.57381526,1275,FALSE,"1",11110,"11110.1"
126.95861375,37.57382229,1276,FALSE,"1",11110,"11110.1"
126.95860721,37.57382877,1277,FALSE,"1",11110,"11110.1"
126.95860355,37.57383239,1278,FALSE,"1",11110,"11110.1"
126.95859606,37.57383974,1279,FALSE,"1",11110,"11110.1"
126.95859075,37.57384509,1280,FALSE,"1",11110,"11110.1"
126.95858597,37.57384988,1281,FALSE,"1",11110,"11110.1"
126.95857995,37.57385578,1282,FALSE,"1",11110,"11110.1"
126.95857216,37.57386339,1283,FALSE,"1",11110,"11110.1"
126.95856739,37.57386817,1284,FALSE,"1",11110,"11110.1"
126.9585596,37.57387577,1285,FALSE,"1",11110,"11110.1"
126.95855146,37.57388393,1286,FALSE,"1",11110,"11110.1"
126.95845395,37.57397737,1287,FALSE,"1",11110,"11110.1"
126.95838945,37.57403882,1288,FALSE,"1",11110,"11110.1"
126.95833786,37.57408798,1289,FALSE,"1",11110,"11110.1"
126.95833785,37.5740984,1290,FALSE,"1",11110,"11110.1"
126.95810691,37.57428583,1291,FALSE,"1",11110,"11110.1"
126.95810008,37.57429119,1292,FALSE,"1",11110,"11110.1"
126.95806498,37.57431876,1293,FALSE,"1",11110,"11110.1"
126.95804997,37.57433038,1294,FALSE,"1",11110,"11110.1"
126.9578778,37.57446936,1295,FALSE,"1",11110,"11110.1"
126.95774875,37.57457374,1296,FALSE,"1",11110,"11110.1"
126.95740138,37.57485657,1297,FALSE,"1",11110,"11110.1"
126.95738819,37.5748671,1298,FALSE,"1",11110,"11110.1"
126.95735165,37.57489625,1299,FALSE,"1",11110,"11110.1"
126.95726866,37.57496324,1300,FALSE,"1",11110,"11110.1"
126.95724901,37.57497871,1301,FALSE,"1",11110,"11110.1"
126.95718582,37.5750299,1302,FALSE,"1",11110,"11110.1"
126.95717291,37.57504034,1303,FALSE,"1",11110,"11110.1"
126.95709169,37.57510705,1304,FALSE,"1",11110,"11110.1"
126.95705099,37.5751394,1305,FALSE,"1",11110,"11110.1"
126.95696941,37.57520526,1306,FALSE,"1",11110,"11110.1"
126.95691907,37.57524581,1307,FALSE,"1",11110,"11110.1"
126.9569118,37.57525159,1308,FALSE,"1",11110,"11110.1"
126.95684023,37.57530741,1309,FALSE,"1",11110,"11110.1"
126.95680871,37.57533285,1310,FALSE,"1",11110,"11110.1"
126.95675617,37.57537524,1311,FALSE,"1",11110,"11110.1"
126.95669546,37.57542421,1312,FALSE,"1",11110,"11110.1"
126.95663548,37.57547346,1313,FALSE,"1",11110,"11110.1"
126.95657814,37.57551764,1314,FALSE,"1",11110,"11110.1"
126.9565123,37.57557112,1315,FALSE,"1",11110,"11110.1"
126.95647744,37.57559897,1316,FALSE,"1",11110,"11110.1"
126.95637021,37.57568509,1317,FALSE,"1",11110,"11110.1"
126.95633748,37.5757242,1318,FALSE,"1",11110,"11110.1"
126.95630897,37.57575827,1319,FALSE,"1",11110,"11110.1"
126.95629038,37.57578248,1320,FALSE,"1",11110,"11110.1"
126.95625126,37.57583173,1321,FALSE,"1",11110,"11110.1"
126.95624648,37.5758377,1322,FALSE,"1",11110,"11110.1"
126.95617301,37.57592941,1323,FALSE,"1",11110,"11110.1"
126.95611938,37.57599499,1324,FALSE,"1",11110,"11110.1"
126.95603871,37.57609377,1325,FALSE,"1",11110,"11110.1"
126.95603318,37.57610054,1326,FALSE,"1",11110,"11110.1"
126.95598875,37.57615543,1327,FALSE,"1",11110,"11110.1"
126.95589775,37.57626745,1328,FALSE,"1",11110,"11110.1"
126.95583934,37.57633951,1329,FALSE,"1",11110,"11110.1"
126.9557827,37.5764096,1330,FALSE,"1",11110,"11110.1"
126.9557634,37.57643324,1331,FALSE,"1",11110,"11110.1"
126.95567207,37.5765478,1332,FALSE,"1",11110,"11110.1"
126.955634,37.5765948,1333,FALSE,"1",11110,"11110.1"
126.95559383,37.57659281,1334,FALSE,"1",11110,"11110.1"
126.9555767,37.57659197,1335,FALSE,"1",11110,"11110.1"
126.95552719,37.57657308,1336,FALSE,"1",11110,"11110.1"
126.95550632,37.57656547,1337,FALSE,"1",11110,"11110.1"
126.95546352,37.57654884,1338,FALSE,"1",11110,"11110.1"
126.95544937,37.5765449,1339,FALSE,"1",11110,"11110.1"
126.95520977,37.57683465,1340,FALSE,"1",11110,"11110.1"
126.95518934,37.57686014,1341,FALSE,"1",11110,"11110.1"
126.95495691,37.57714386,1342,FALSE,"1",11110,"11110.1"
126.95491782,37.57714919,1343,FALSE,"1",11110,"11110.1"
126.95490427,37.57716434,1344,FALSE,"1",11110,"11110.1"
126.9548393,37.57724323,1345,FALSE,"1",11110,"11110.1"
126.95483267,37.57724968,1346,FALSE,"1",11110,"11110.1"
126.95482436,37.57726037,1347,FALSE,"1",11110,"11110.1"
126.95478701,37.57730442,1348,FALSE,"1",11110,"11110.1"
126.95470647,37.57739942,1349,FALSE,"1",11110,"11110.1"
126.95467173,37.57750865,1350,FALSE,"1",11110,"11110.1"
126.95419132,37.5780468,1351,FALSE,"1",11110,"11110.1"
126.95418219,37.57805718,1352,FALSE,"1",11110,"11110.1"
126.95414778,37.57809633,1353,FALSE,"1",11110,"11110.1"
126.954068,37.57818607,1354,FALSE,"1",11110,"11110.1"
126.95397838,37.57828688,1355,FALSE,"1",11110,"11110.1"
126.95382376,37.57845744,1356,FALSE,"1",11110,"11110.1"
126.9537934,37.57849093,1357,FALSE,"1",11110,"11110.1"
126.95355851,37.57874874,1358,FALSE,"1",11110,"11110.1"
126.95363011,37.57881832,1359,FALSE,"1",11110,"11110.1"
126.9539806,37.57895529,1360,FALSE,"1",11110,"11110.1"
126.95418523,37.57901789,1361,FALSE,"1",11110,"11110.1"
126.95428001,37.57905509,1362,FALSE,"1",11110,"11110.1"
126.95438523,37.57909568,1363,FALSE,"1",11110,"11110.1"
126.95448463,37.57912331,1364,FALSE,"1",11110,"11110.1"
126.95455626,37.57914333,1365,FALSE,"1",11110,"11110.1"
126.95457023,37.57914728,1366,FALSE,"1",11110,"11110.1"
126.95458048,37.57915009,1367,FALSE,"1",11110,"11110.1"
126.95460242,37.5791563,1368,FALSE,"1",11110,"11110.1"
126.95462258,37.57916194,1369,FALSE,"1",11110,"11110.1"
126.9546698,37.57917518,1370,FALSE,"1",11110,"11110.1"
126.95468501,37.57917914,1371,FALSE,"1",11110,"11110.1"
126.95469438,37.57918167,1372,FALSE,"1",11110,"11110.1"
126.95469986,37.57918308,1373,FALSE,"1",11110,"11110.1"
126.95475434,37.57919944,1374,FALSE,"1",11110,"11110.1"
126.95488309,37.57923468,1375,FALSE,"1",11110,"11110.1"
126.95501662,37.57927219,1376,FALSE,"1",11110,"11110.1"
126.95502564,37.57927472,1377,FALSE,"1",11110,"11110.1"
126.95503571,37.57927726,1378,FALSE,"1",11110,"11110.1"
126.95504438,37.57927979,1379,FALSE,"1",11110,"11110.1"
126.95506489,37.57928515,1380,FALSE,"1",11110,"11110.1"
126.9550771,37.57928854,1381,FALSE,"1",11110,"11110.1"
126.95509231,37.5792922,1382,FALSE,"1",11110,"11110.1"
126.95510681,37.57929615,1383,FALSE,"1",11110,"11110.1"
126.95512467,37.5793153,1384,FALSE,"1",11110,"11110.1"
126.95515896,37.57935079,1385,FALSE,"1",11110,"11110.1"
126.95516497,37.57935614,1386,FALSE,"1",11110,"11110.1"
126.95517328,37.57936516,1387,FALSE,"1",11110,"11110.1"
126.95519502,37.57938825,1388,FALSE,"1",11110,"11110.1"
126.95523091,37.57942656,1389,FALSE,"1",11110,"11110.1"
126.95533364,37.57949221,1390,FALSE,"1",11110,"11110.1"
126.95548377,37.57957532,1391,FALSE,"1",11110,"11110.1"
126.9556781,37.57968436,1392,FALSE,"1",11110,"11110.1"
126.9572021,37.57981924,1393,FALSE,"1",11110,"11110.1"
126.95721533,37.57995902,1394,FALSE,"1",11110,"11110.1"
126.95722214,37.58003098,1395,FALSE,"1",11110,"11110.1"
126.95721339,37.58006457,1396,FALSE,"1",11110,"11110.1"
126.95719501,37.58013515,1397,FALSE,"1",11110,"11110.1"
126.95721285,37.58026875,1398,FALSE,"1",11110,"11110.1"
126.9572239,37.5803514,1399,FALSE,"1",11110,"11110.1"
126.95730309,37.58044406,1400,FALSE,"1",11110,"11110.1"
126.95779176,37.58058727,1401,FALSE,"1",11110,"11110.1"
126.95803153,37.58073547,1402,FALSE,"1",11110,"11110.1"
126.9581185,37.58085318,1403,FALSE,"1",11110,"11110.1"
126.9581448,37.58091615,1404,FALSE,"1",11110,"11110.1"
126.95817343,37.58098469,1405,FALSE,"1",11110,"11110.1"
126.9581656,37.58109949,1406,FALSE,"1",11110,"11110.1"
126.95816077,37.58117024,1407,FALSE,"1",11110,"11110.1"
126.95808572,37.58132551,1408,FALSE,"1",11110,"11110.1"
126.9580205,37.58146047,1409,FALSE,"1",11110,"11110.1"
126.95794704,37.58152436,1410,FALSE,"1",11110,"11110.1"
126.95793752,37.5815303,1411,FALSE,"1",11110,"11110.1"
126.95792404,37.58153871,1412,FALSE,"1",11110,"11110.1"
126.95779315,37.58181628,1413,FALSE,"1",11110,"11110.1"
126.95764213,37.58204513,1414,FALSE,"1",11110,"11110.1"
126.95760512,37.58214201,1415,FALSE,"1",11110,"11110.1"
126.95756471,37.58224782,1416,FALSE,"1",11110,"11110.1"
126.95754981,37.58230272,1417,FALSE,"1",11110,"11110.1"
126.95767824,37.5826184,1418,FALSE,"1",11110,"11110.1"
126.95758558,37.58286388,1419,FALSE,"1",11110,"11110.1"
126.95764836,37.58317221,1420,FALSE,"1",11110,"11110.1"
126.95765923,37.58320239,1421,FALSE,"1",11110,"11110.1"
126.95769252,37.58329498,1422,FALSE,"1",11110,"11110.1"
126.95774673,37.5834509,1423,FALSE,"1",11110,"11110.1"
126.95786612,37.58379425,1424,FALSE,"1",11110,"11110.1"
126.95796654,37.58408368,1425,FALSE,"1",11110,"11110.1"
126.95797898,37.58411949,1426,FALSE,"1",11110,"11110.1"
126.95798586,37.5844309,1427,FALSE,"1",11110,"11110.1"
126.95788736,37.58468088,1428,FALSE,"1",11110,"11110.1"
126.95785371,37.58474619,1429,FALSE,"1",11110,"11110.1"
126.95776092,37.58491199,1430,FALSE,"1",11110,"11110.1"
126.95777682,37.58495283,1431,FALSE,"1",11110,"11110.1"
126.95778105,37.58497001,1432,FALSE,"1",11110,"11110.1"
126.95778905,37.58497531,1433,FALSE,"1",11110,"11110.1"
126.9578074,37.58498747,1434,FALSE,"1",11110,"11110.1"
126.95782314,37.58500296,1435,FALSE,"1",11110,"11110.1"
126.95746395,37.58602488,1436,FALSE,"1",11110,"11110.1"
126.95743514,37.58630193,1437,FALSE,"1",11110,"11110.1"
126.95739541,37.58675099,1438,FALSE,"1",11110,"11110.1"
126.95737424,37.58697032,1439,FALSE,"1",11110,"11110.1"
126.95737364,37.58699491,1440,FALSE,"1",11110,"11110.1"
126.95737333,37.58700777,1441,FALSE,"1",11110,"11110.1"
126.95737417,37.58707967,1442,FALSE,"1",11110,"11110.1"
126.95737717,37.58710434,1443,FALSE,"1",11110,"11110.1"
126.95738209,37.58714602,1444,FALSE,"1",11110,"11110.1"
126.95739552,37.58725978,1445,FALSE,"1",11110,"11110.1"
126.95740762,37.58736226,1446,FALSE,"1",11110,"11110.1"
126.957465,37.58785079,1447,FALSE,"1",11110,"11110.1"
126.95746405,37.58795384,1448,FALSE,"1",11110,"11110.1"
126.95739238,37.58830209,1449,FALSE,"1",11110,"11110.1"
126.95738902,37.58832271,1450,FALSE,"1",11110,"11110.1"
126.95737036,37.58843724,1451,FALSE,"1",11110,"11110.1"
126.95736633,37.58846135,1452,FALSE,"1",11110,"11110.1"
126.95732633,37.58870048,1453,FALSE,"1",11110,"11110.1"
126.95732668,37.58872216,1454,FALSE,"1",11110,"11110.1"
126.9573309,37.5887489,1455,FALSE,"1",11110,"11110.1"
126.95735699,37.58890913,1456,FALSE,"1",11110,"11110.1"
126.95739348,37.58913157,1457,FALSE,"1",11110,"11110.1"
126.95745855,37.58948748,1458,FALSE,"1",11110,"11110.1"
126.95745992,37.58949799,1459,FALSE,"1",11110,"11110.1"
126.95746225,37.58951592,1460,FALSE,"1",11110,"11110.1"
126.95746654,37.58963297,1461,FALSE,"1",11110,"11110.1"
126.95747322,37.5898155,1462,FALSE,"1",11110,"11110.1"
126.95747678,37.58996565,1463,FALSE,"1",11110,"11110.1"
126.95747874,37.59004835,1464,FALSE,"1",11110,"11110.1"
126.95748008,37.59005725,1465,FALSE,"1",11110,"11110.1"
126.9574828,37.59007538,1466,FALSE,"1",11110,"11110.1"
126.95749681,37.5901353,1467,FALSE,"1",11110,"11110.1"
126.95750256,37.59015986,1468,FALSE,"1",11110,"11110.1"
126.95759592,37.59053943,1469,FALSE,"1",11110,"11110.1"
126.95759823,37.5905488,1470,FALSE,"1",11110,"11110.1"
126.95766652,37.59082552,1471,FALSE,"1",11110,"11110.1"
126.9577074,37.59099408,1472,FALSE,"1",11110,"11110.1"
126.95773747,37.59111809,1473,FALSE,"1",11110,"11110.1"
126.95778637,37.59132193,1474,FALSE,"1",11110,"11110.1"
126.95781953,37.59146021,1475,FALSE,"1",11110,"11110.1"
126.9578148,37.59157558,1476,FALSE,"1",11110,"11110.1"
126.95780141,37.5919014,1477,FALSE,"1",11110,"11110.1"
126.95780616,37.59225616,1478,FALSE,"1",11110,"11110.1"
126.9578104,37.59256532,1479,FALSE,"1",11110,"11110.1"
126.95761932,37.59287919,1480,FALSE,"1",11110,"11110.1"
126.9575481,37.59299632,1481,FALSE,"1",11110,"11110.1"
126.95752723,37.59303063,1482,FALSE,"1",11110,"11110.1"
126.9575234,37.59303828,1483,FALSE,"1",11110,"11110.1"
126.957512,37.59306103,1484,FALSE,"1",11110,"11110.1"
126.95751487,37.59332784,1485,FALSE,"1",11110,"11110.1"
126.95751703,37.59352899,1486,FALSE,"1",11110,"11110.1"
126.95766257,37.59363237,1487,FALSE,"1",11110,"11110.1"
126.95808454,37.5939397,1488,FALSE,"1",11110,"11110.1"
126.95827591,37.59404113,1489,FALSE,"1",11110,"11110.1"
126.95854085,37.59418341,1490,FALSE,"1",11110,"11110.1"
126.95862269,37.59433493,1491,FALSE,"1",11110,"11110.1"
126.95863218,37.59437312,1492,FALSE,"1",11110,"11110.1"
126.95865446,37.59446276,1493,FALSE,"1",11110,"11110.1"
126.95885397,37.59456898,1494,FALSE,"1",11110,"11110.1"
126.95903395,37.59478866,1495,FALSE,"1",11110,"11110.1"
126.9590409,37.59488706,1496,FALSE,"1",11110,"11110.1"
126.95905133,37.59503447,1497,FALSE,"1",11110,"11110.1"
126.95895603,37.59523011,1498,FALSE,"1",11110,"11110.1"
126.9589278,37.59528726,1499,FALSE,"1",11110,"11110.1"
