,Date,Gu,PM10,PM2.5,O3,NO2,CO,SO2
1191,2023-02-15,강서구,26.0,11.0,0.0283,0.019,0.44,0.0021
1192,2023-02-15,강북구,17.0,10.0,0.0261,0.0175,0.43,0.002
1193,2023-02-15,강동구,16.0,10.0,0.0254,0.0146,0.29,0.0021
1194,2023-02-15,강남구,17.0,10.0,0.0282,0.0196,0.31,0.0028
1195,2023-02-15,평균,17.0,10.0,0.0258,0.02,0.36,0.0025
1196,2023-02-16,중랑구,28.0,18.0,0.0246,0.0241,0.37,0.0024
1197,2023-02-16,중구,,,,,,
1198,2023-02-16,종로구,27.0,19.0,0.0245,0.0241,0.44,0.0026
1199,2023-02-16,은평구,27.0,19.0,0.0252,0.0213,0.3,0.0024
1200,2023-02-16,용산구,26.0,19.0,0.0264,0.0245,0.42,0.0028
1201,2023-02-16,영등포구,26.0,16.0,0.0236,0.0251,,0.0028
1202,2023-02-16,양천구,31.0,21.0,0.0193,0.0244,0.42,0.0033
1203,2023-02-16,송파구,28.0,18.0,0.0227,0.0267,0.42,0.0024
1204,2023-02-16,성북구,29.0,19.0,0.0209,0.0284,0.4,0.0029
1205,2023-02-16,성동구,27.0,16.0,0.0235,0.0264,0.38,0.0024
1206,2023-02-16,서초구,34.0,16.0,0.0209,0.027,0.41,0.0026
1207,2023-02-16,서대문구,27.0,16.0,0.0234,0.0246,,
1208,2023-02-16,마포구,24.0,17.0,0.0215,0.0277,0.42,0.0029
1209,2023-02-16,동작구,27.0,20.0,0.0264,0.0227,0.35,0.0024
1210,2023-02-16,동대문구,28.0,19.0,0.0251,0.0235,0.41,0.0031
1211,2023-02-16,도봉구,25.0,18.0,0.0255,0.0209,0.4,0.0024
1212,2023-02-16,노원구,31.0,22.0,0.0211,0.0259,0.46,0.0029
1213,2023-02-16,금천구,28.0,21.0,0.0244,0.0256,0.4,0.0029
1214,2023-02-16,구로구,29.0,16.0,0.0218,0.0215,0.41,0.0028
1215,2023-02-16,광진구,25.0,17.0,0.0235,0.0199,0.34,0.0032
1216,2023-02-16,관악구,30.0,17.0,0.0208,0.0261,0.45,0.0027
1217,2023-02-16,강서구,38.0,21.0,0.0227,0.0277,0.44,0.0028
1218,2023-02-16,강북구,31.0,22.0,0.0255,0.0201,0.47,0.0021
1219,2023-02-16,강동구,27.0,18.0,0.023,0.0182,0.33,0.0022
1220,2023-02-16,강남구,27.0,16.0,0.0264,0.024,0.36,0.0031
1221,2023-02-16,평균,28.0,18.0,0.0234,0.0242,0.4,0.0027
1222,2023-02-17,중랑구,47.0,36.0,0.0166,0.0387,0.55,0.0026
1223,2023-02-17,중구,,,,,,
1224,2023-02-17,종로구,48.0,36.0,0.0134,0.0432,0.67,0.003
1225,2023-02-17,은평구,41.0,32.0,0.0213,0.0304,0.41,0.0024
1226,2023-02-17,용산구,42.0,31.0,0.0136,0.0448,0.65,0.0032
1227,2023-02-17,영등포구,41.0,28.0,0.0134,0.0447,,0.003
1228,2023-02-17,양천구,43.0,31.0,0.0126,0.0388,0.53,0.0034
1229,2023-02-17,송파구,44.0,29.0,0.0129,0.045,0.61,0.0027
1230,2023-02-17,성북구,53.0,36.0,0.0119,0.046,0.61,0.0032
1231,2023-02-17,성동구,49.0,29.0,0.0132,0.0447,0.59,0.003
1232,2023-02-17,서초구,45.0,30.0,0.0145,0.0417,0.54,0.0028
1233,2023-02-17,서대문구,42.0,30.0,0.0182,0.0381,,
1234,2023-02-17,마포구,36.0,28.0,0.0135,0.0435,0.58,0.0032
1235,2023-02-17,동작구,42.0,31.0,0.0165,0.0408,0.49,0.0027
1236,2023-02-17,동대문구,49.0,36.0,0.014,0.0436,0.63,0.0035
1237,2023-02-17,도봉구,47.0,35.0,0.0159,0.0358,0.61,0.0026
1238,2023-02-17,노원구,48.0,38.0,0.0146,0.0452,0.65,0.0032
1239,2023-02-17,금천구,40.0,30.0,0.0203,0.0358,0.53,0.0032
1240,2023-02-17,구로구,47.0,28.0,0.0144,0.037,0.52,0.003
1241,2023-02-17,광진구,46.0,36.0,0.0123,0.0353,0.56,0.0034
1242,2023-02-17,관악구,42.0,25.0,0.0153,0.0415,0.57,0.0029
1243,2023-02-17,강서구,48.0,28.0,0.0177,0.041,0.58,0.0029
1244,2023-02-17,강북구,48.0,34.0,0.0197,0.0307,0.59,0.0022
1245,2023-02-17,강동구,51.0,36.0,0.0115,0.0338,0.52,0.0025
1246,2023-02-17,강남구,48.0,31.0,0.013,0.0464,0.56,0.0032
1247,2023-02-17,평균,45.0,32.0,0.015,0.0403,0.57,0.0029
1248,2023-02-18,중랑구,82.0,65.0,0.0104,0.0489,0.74,0.003
1249,2023-02-18,중구,,,,,,
1250,2023-02-18,종로구,84.0,67.0,0.0071,0.0519,0.86,0.0037
1251,2023-02-18,은평구,81.0,67.0,0.0043,0.0485,0.8,0.0027
1252,2023-02-18,용산구,73.0,58.0,0.0064,0.0538,0.89,0.0035
1253,2023-02-18,영등포구,79.0,61.0,0.0033,0.0558,,0.0034
1254,2023-02-18,양천구,87.0,72.0,0.0028,0.0488,0.87,0.0037
1255,2023-02-18,송파구,76.0,54.0,0.0069,0.0518,0.82,0.0029
1256,2023-02-18,성북구,90.0,67.0,0.0071,0.0528,0.9,0.0036
1257,2023-02-18,성동구,88.0,56.0,0.0056,0.0539,0.81,0.0032
1258,2023-02-18,서초구,84.0,64.0,0.0059,0.0536,0.76,0.0029
1259,2023-02-18,서대문구,87.0,67.0,0.0052,0.0579,,
1260,2023-02-18,마포구,71.0,63.0,0.0033,0.052,0.88,0.0039
1261,2023-02-18,동작구,82.0,67.0,0.0067,0.0551,0.79,0.003
1262,2023-02-18,동대문구,84.0,66.0,0.0059,0.053,0.83,0.004
1263,2023-02-18,도봉구,90.0,70.0,0.0068,0.0454,0.96,0.0033
1264,2023-02-18,노원구,99.0,81.0,0.0047,0.0616,0.94,0.004
1265,2023-02-18,금천구,83.0,66.0,0.0032,0.0562,0.87,0.0035
1266,2023-02-18,구로구,87.0,64.0,0.0057,0.049,0.75,0.0035
1267,2023-02-18,광진구,75.0,61.0,0.0075,0.0419,0.74,0.0035
1268,2023-02-18,관악구,85.0,55.0,0.0061,0.0573,0.87,0.0032
1269,2023-02-18,강서구,93.0,65.0,0.0036,0.0499,0.83,0.0036
1270,2023-02-18,강북구,91.0,72.0,0.0055,0.0471,0.93,0.0027
1271,2023-02-18,강동구,83.0,61.0,0.007,0.0387,0.65,0.0026
1272,2023-02-18,강남구,77.0,52.0,0.0086,0.0545,0.71,0.0036
1273,2023-02-18,평균,84.0,64.0,0.0058,0.0516,0.83,0.0033
1274,2023-02-19,중랑구,47.0,35.0,0.034,0.0222,0.45,0.0026
1275,2023-02-19,중구,,,,,,
1276,2023-02-19,종로구,45.0,33.0,0.0353,0.0166,0.47,0.0028
1277,2023-02-19,은평구,44.0,33.0,0.0349,0.0161,0.39,0.0024
1278,2023-02-19,용산구,45.0,34.0,0.0326,0.0199,0.55,0.0031
1279,2023-02-19,영등포구,45.0,31.0,0.0307,0.0201,,0.003
1280,2023-02-19,양천구,49.0,37.0,0.0266,0.0196,0.48,0.0033
1281,2023-02-19,송파구,49.0,31.0,0.0297,0.0222,0.52,0.0027
1282,2023-02-19,성북구,49.0,33.0,0.0328,0.0187,0.42,0.003
1283,2023-02-19,성동구,50.0,31.0,0.0315,0.0202,0.45,0.0026
1284,2023-02-19,서초구,46.0,32.0,0.0312,0.0158,0.47,0.0027
1285,2023-02-19,서대문구,44.0,30.0,0.032,0.018,,
1286,2023-02-19,마포구,38.0,30.0,0.0306,0.0214,0.48,0.0032
1287,2023-02-19,동작구,48.0,37.0,0.0334,0.018,0.42,0.0027
1288,2023-02-19,동대문구,48.0,34.0,0.0364,0.0167,0.46,0.0033
1289,2023-02-19,도봉구,42.0,29.0,0.0414,0.0108,0.43,0.0026
1290,2023-02-19,노원구,48.0,37.0,0.0364,0.0159,0.46,0.003
1291,2023-02-19,금천구,47.0,37.0,0.0315,0.0199,0.49,0.0031
1292,2023-02-19,구로구,48.0,31.0,0.027,0.0163,0.48,0.003
1293,2023-02-19,광진구,46.0,36.0,0.0298,0.0184,0.43,0.0033
1294,2023-02-19,관악구,50.0,30.0,0.0266,0.0196,0.52,0.0027
1295,2023-02-19,강서구,54.0,34.0,0.0338,0.0189,0.48,0.0033
1296,2023-02-19,강북구,49.0,34.0,0.0406,0.0109,0.45,0.0023
1297,2023-02-19,강동구,52.0,35.0,0.03,0.0144,0.41,0.0024
1298,2023-02-19,강남구,48.0,31.0,0.0344,0.022,0.44,0.0033
1299,2023-02-19,평균,47.0,33.0,0.0326,0.018,0.46,0.0029
1300,2023-02-20,중랑구,34.0,9.0,0.0322,0.0157,0.33,0.0025
1301,2023-02-20,중구,,,,,,
1302,2023-02-20,종로구,38.0,9.0,0.0318,0.0145,0.38,0.0026
1303,2023-02-20,은평구,39.0,11.0,0.0307,0.0132,0.22,0.0024
1304,2023-02-20,용산구,43.0,12.0,0.0311,0.0171,0.42,0.0028
1305,2023-02-20,영등포구,33.0,7.0,0.0293,0.0161,,0.0025
1306,2023-02-20,양천구,40.0,10.0,0.0249,0.016,0.37,0.003
1307,2023-02-20,송파구,41.0,10.0,0.0259,0.0189,0.41,0.0023
1308,2023-02-20,성북구,37.0,9.0,0.0315,0.015,0.31,0.0031
1309,2023-02-20,성동구,37.0,10.0,0.031,0.0153,0.31,0.0027
1310,2023-02-20,서초구,45.0,6.0,0.0306,0.0138,0.34,0.0027
1311,2023-02-20,서대문구,41.0,7.0,0.0295,0.0148,,
1312,2023-02-20,마포구,30.0,8.0,0.0269,0.0186,0.37,0.0027
1313,2023-02-20,동작구,33.0,11.0,0.0301,0.0141,0.31,0.0024
1314,2023-02-20,동대문구,37.0,9.0,0.0336,0.0133,0.36,0.0032
1315,2023-02-20,도봉구,39.0,8.0,0.0391,0.0072,0.22,0.0024
1316,2023-02-20,노원구,40.0,12.0,0.0337,0.0113,0.35,0.0028
1317,2023-02-20,금천구,29.0,11.0,0.0301,0.0174,0.38,0.0029
1318,2023-02-20,구로구,42.0,5.0,0.0279,0.0119,0.37,0.003
1319,2023-02-20,광진구,36.0,9.0,0.0305,0.011,0.26,0.003
1320,2023-02-20,관악구,34.0,9.0,0.0261,0.0164,0.38,0.0026
1321,2023-02-20,강서구,46.0,10.0,0.0324,0.0152,0.35,0.0029
1322,2023-02-20,강북구,43.0,10.0,0.0356,0.0083,0.35,0.0023
1323,2023-02-20,강동구,34.0,10.0,0.0297,0.0103,0.29,0.0023
1324,2023-02-20,강남구,35.0,9.0,0.0328,0.0153,0.31,0.0029
1325,2023-02-20,평균,38.0,9.0,0.0307,0.0142,0.34,0.0027
1326,2023-02-21,중랑구,29.0,16.0,0.0228,0.0234,0.39,0.0025
1327,2023-02-21,중구,,,,,,
1328,2023-02-21,종로구,30.0,16.0,0.0263,0.0209,0.44,0.0028
1329,2023-02-21,은평구,28.0,15.0,0.0267,0.0168,0.22,0.0026
1330,2023-02-21,용산구,32.0,18.0,0.0258,0.0246,0.5,0.0032
1331,2023-02-21,영등포구,30.0,14.0,0.0224,0.0231,,0.0028
1332,2023-02-21,양천구,33.0,18.0,0.0215,0.0198,0.4,0.0028
1333,2023-02-21,송파구,32.0,16.0,0.0216,0.0254,0.43,0.0026
1334,2023-02-21,성북구,30.0,14.0,0.0237,0.0252,0.39,0.0035
1335,2023-02-21,성동구,31.0,14.0,0.0243,0.0243,0.37,0.0028
1336,2023-02-21,서초구,29.0,12.0,0.0218,0.0242,0.39,0.0029
1337,2023-02-21,서대문구,29.0,11.0,0.0278,0.0162,,
1338,2023-02-21,마포구,26.0,14.0,0.0235,0.0222,0.41,0.0029
1339,2023-02-21,동작구,31.0,17.0,0.0234,0.0221,0.37,0.0026
1340,2023-02-21,동대문구,30.0,15.0,0.0264,0.0223,0.42,0.0034
1341,2023-02-21,도봉구,26.0,14.0,0.0325,0.0137,0.26,0.0024
1342,2023-02-21,노원구,33.0,19.0,0.0269,0.0199,0.41,0.003
1343,2023-02-21,금천구,28.0,18.0,0.0233,0.0256,0.43,0.0032
1344,2023-02-21,구로구,30.0,13.0,0.0219,0.0179,0.41,0.0032
1345,2023-02-21,광진구,28.0,14.0,0.0227,0.0201,0.36,0.003
1346,2023-02-21,관악구,30.0,14.0,0.021,0.0243,0.44,0.0029
1347,2023-02-21,강서구,39.0,17.0,0.027,0.021,0.41,0.0034
1348,2023-02-21,강북구,35.0,17.0,0.0307,0.0143,0.38,0.0027
1349,2023-02-21,강동구,31.0,17.0,0.021,0.0195,0.34,0.0024
1350,2023-02-21,강남구,30.0,14.0,0.0249,0.0237,0.37,0.0031
1351,2023-02-21,평균,30.0,15.0,0.0246,0.0213,0.39,0.0029
1352,2023-02-22,중랑구,39.0,27.0,0.0177,0.0362,0.49,0.003
1353,2023-02-22,중구,37.0,28.0,0.0248,0.0254,0.42,0.0028
1354,2023-02-22,종로구,39.0,27.0,0.0158,0.0384,0.59,0.0033
1355,2023-02-22,은평구,41.0,23.0,0.0185,0.0346,0.41,0.0032
1356,2023-02-22,용산구,41.0,27.0,0.0171,0.042,0.6,0.0037
1357,2023-02-22,영등포구,39.0,24.0,0.0177,0.039,,0.0037
1358,2023-02-22,양천구,44.0,29.0,0.0147,0.0373,0.59,0.0035
1359,2023-02-22,송파구,43.0,24.0,0.0153,0.0413,0.57,0.0032
1360,2023-02-22,성북구,44.0,26.0,0.0149,0.0414,0.55,0.0038
1361,2023-02-22,성동구,46.0,23.0,0.0152,0.0425,0.54,0.0034
1362,2023-02-22,서초구,48.0,29.0,0.0144,0.0448,0.56,0.0033
1363,2023-02-22,서대문구,41.0,23.0,0.0177,0.0394,,
1364,2023-02-22,마포구,35.0,25.0,0.0152,0.0415,0.61,0.0037
1365,2023-02-22,동작구,43.0,29.0,0.019,0.0388,0.52,0.0034
1366,2023-02-22,동대문구,39.0,24.0,0.0168,0.036,0.53,0.0039
1367,2023-02-22,도봉구,39.0,25.0,0.0204,0.0322,0.49,0.0028
1368,2023-02-22,노원구,46.0,32.0,0.0171,0.044,0.57,0.0037
1369,2023-02-22,금천구,39.0,28.0,0.0174,0.0387,0.54,0.0041
1370,2023-02-22,구로구,45.0,27.0,0.0165,0.0334,0.56,0.0039
1371,2023-02-22,광진구,41.0,27.0,0.0148,0.0349,0.49,0.0033
1372,2023-02-22,관악구,43.0,25.0,0.0155,0.0429,0.63,0.0037
1373,2023-02-22,강서구,52.0,28.0,0.0191,0.0399,0.61,0.0041
1374,2023-02-22,강북구,46.0,28.0,0.0204,0.0339,0.53,0.0032
1375,2023-02-22,강동구,46.0,29.0,0.014,0.0304,0.44,0.0028
1376,2023-02-22,강남구,43.0,24.0,0.0157,0.042,0.52,0.0037
1377,2023-02-22,평균,42.0,26.0,0.017,0.038,0.54,0.0035
1378,2023-02-23,중랑구,40.0,26.0,0.0286,0.0284,0.46,0.0028
1379,2023-02-23,중구,39.0,30.0,0.034,0.0232,0.44,0.0031
1380,2023-02-23,종로구,39.0,24.0,0.0316,0.0237,0.49,0.0029
1381,2023-02-23,은평구,38.0,24.0,0.0305,0.0213,0.37,0.0027
1382,2023-02-23,용산구,40.0,25.0,0.0248,0.0325,0.56,0.0034
1383,2023-02-23,영등포구,36.0,21.0,0.0246,0.0304,,0.0033
1384,2023-02-23,양천구,41.0,25.0,0.0208,0.0289,0.47,0.0034
1385,2023-02-23,송파구,42.0,24.0,0.02,0.0351,0.52,0.0029
1386,2023-02-23,성북구,44.0,24.0,0.0265,0.0296,0.48,0.0035
1387,2023-02-23,성동구,42.0,22.0,0.0236,0.0334,0.46,0.003
1388,2023-02-23,서초구,44.0,25.0,0.0218,0.0308,0.46,0.0029
1389,2023-02-23,서대문구,45.0,23.0,0.0359,0.0211,,
1390,2023-02-23,마포구,32.0,21.0,0.0254,0.0293,0.45,0.0032
1391,2023-02-23,동작구,47.0,25.0,0.0255,0.0299,0.43,0.0029
1392,2023-02-23,동대문구,40.0,23.0,0.0316,0.0241,0.47,0.0035
1393,2023-02-23,도봉구,42.0,25.0,0.0337,0.0207,0.5,0.0028
1394,2023-02-23,노원구,44.0,29.0,0.0297,0.0307,0.5,0.0032
1395,2023-02-23,금천구,35.0,23.0,0.0244,0.028,0.43,0.0032
1396,2023-02-23,구로구,42.0,23.0,0.0201,0.027,0.46,0.0033
1397,2023-02-23,광진구,39.0,25.0,0.0224,0.0279,0.51,0.0033
1398,2023-02-23,관악구,42.0,22.0,0.0192,0.0354,0.52,0.0032
1399,2023-02-23,강서구,47.0,23.0,0.0286,0.0281,0.46,0.0036
1400,2023-02-23,강북구,44.0,26.0,0.0319,0.0227,0.51,0.0029
1401,2023-02-23,강동구,45.0,27.0,0.0215,0.0255,0.43,0.0026
1402,2023-02-23,강남구,41.0,23.0,0.0239,0.033,0.46,0.0033
1403,2023-02-23,평균,41.0,24.0,0.0264,0.028,0.47,0.0031
1404,2023-02-24,중랑구,47.0,29.0,0.0305,0.0235,0.44,0.0026
1405,2023-02-24,중구,47.0,36.0,0.0366,0.0186,0.44,0.003
1406,2023-02-24,종로구,45.0,27.0,0.036,0.0158,0.44,0.0026
1407,2023-02-24,은평구,44.0,25.0,0.033,0.0157,0.37,0.0025
1408,2023-02-24,용산구,48.0,28.0,0.031,0.0213,0.53,0.0031
1409,2023-02-24,영등포구,48.0,28.0,0.0267,0.025,,0.0029
1410,2023-02-24,양천구,56.0,34.0,0.0224,0.024,0.47,0.0032
1411,2023-02-24,송파구,54.0,28.0,0.0236,0.0294,0.51,0.0027
1412,2023-02-24,성북구,53.0,27.0,0.0307,0.0223,0.45,0.0032
1413,2023-02-24,성동구,52.0,27.0,0.0302,0.0231,0.43,0.0029
1414,2023-02-24,서초구,55.0,31.0,0.0292,0.0194,0.45,0.0028
1415,2023-02-24,서대문구,47.0,23.0,0.0315,0.0179,,
1416,2023-02-24,마포구,38.0,26.0,0.0245,0.026,0.47,0.003
1417,2023-02-24,동작구,51.0,32.0,0.0315,0.0208,0.41,0.0026
1418,2023-02-24,동대문구,47.0,27.0,0.0354,0.0178,0.44,0.0031
1419,2023-02-24,도봉구,50.0,29.0,0.0354,0.0164,0.49,0.0027
1420,2023-02-24,노원구,54.0,33.0,0.0295,0.0223,0.5,0.0027
1421,2023-02-24,금천구,48.0,33.0,0.0275,0.0255,0.48,0.0034
1422,2023-02-24,구로구,56.0,31.0,0.0236,0.0205,0.47,0.0029
1423,2023-02-24,광진구,48.0,30.0,0.0242,0.0228,0.65,0.0033
1424,2023-02-24,관악구,53.0,29.0,0.0242,0.0242,0.5,0.0029
1425,2023-02-24,강서구,59.0,32.0,0.0253,0.0255,0.48,0.0029
1426,2023-02-24,강북구,54.0,31.0,0.037,0.0146,0.47,0.0026
1427,2023-02-24,강동구,51.0,30.0,0.0233,0.0203,0.41,0.0024
1428,2023-02-24,강남구,51.0,27.0,0.0318,0.024,0.42,0.0031
1429,2023-02-24,평균,50.0,29.0,0.0294,0.0215,0.47,0.0029
1430,2023-02-25,중랑구,35.0,19.0,0.0328,0.0148,0.37,0.0029
1431,2023-02-25,중구,36.0,23.0,0.0354,0.0136,0.41,0.003
1432,2023-02-25,종로구,36.0,19.0,0.0353,0.0117,0.4,0.003
1433,2023-02-25,은평구,37.0,19.0,0.033,0.0111,0.3,0.0029
1434,2023-02-25,용산구,41.0,21.0,0.0324,0.0153,0.51,0.0033
1435,2023-02-25,영등포구,34.0,16.0,0.0285,0.0166,,0.0029
1436,2023-02-25,양천구,38.0,19.0,0.0268,0.0141,0.4,0.003
1437,2023-02-25,송파구,42.0,20.0,0.0258,0.0222,0.47,0.0029
1438,2023-02-25,성북구,37.0,18.0,0.0303,0.0178,0.43,0.0037
1439,2023-02-25,성동구,38.0,17.0,0.03,0.0181,0.39,0.0029
1440,2023-02-25,서초구,37.0,16.0,0.0301,0.0144,0.4,0.0031
1441,2023-02-25,서대문구,37.0,14.0,0.0311,0.0128,,
1442,2023-02-25,마포구,31.0,17.0,0.0284,0.0172,0.43,0.0031
1443,2023-02-25,동작구,38.0,20.0,0.031,0.0149,0.37,0.0028
1444,2023-02-25,동대문구,36.0,18.0,0.0342,0.013,0.4,0.0035
1445,2023-02-25,도봉구,34.0,16.0,0.0367,0.0103,0.33,0.0028
1446,2023-02-25,노원구,39.0,21.0,0.0359,0.0107,0.37,0.0031
1447,2023-02-25,금천구,32.0,19.0,0.0311,0.018,0.45,0.0034
1448,2023-02-25,구로구,39.0,15.0,0.0274,0.0116,0.41,0.0032
1449,2023-02-25,광진구,35.0,18.0,0.0294,0.0137,,0.0033
1450,2023-02-25,관악구,37.0,17.0,0.0263,0.0165,0.45,0.003
1451,2023-02-25,강서구,44.0,18.0,0.0347,0.0111,0.4,0.003
1452,2023-02-25,강북구,40.0,19.0,0.0373,0.0092,0.4,0.0028
1453,2023-02-25,강동구,38.0,20.0,0.0287,0.0125,0.34,0.0026
1454,2023-02-25,강남구,37.0,17.0,0.0322,0.0162,0.39,0.0033
1455,2023-02-25,평균,37.0,18.0,0.0314,0.0143,0.4,0.0031
1456,2023-02-26,중랑구,35.0,22.0,0.0284,0.0229,0.46,0.0029
1457,2023-02-26,중구,35.0,25.0,0.0335,0.0213,0.48,0.0032
1458,2023-02-26,종로구,34.0,21.0,0.0326,0.0184,0.48,0.0031
1459,2023-02-26,은평구,32.0,20.0,0.0301,0.0173,0.37,0.0028
1460,2023-02-26,용산구,38.0,24.0,0.0278,0.0253,0.59,0.0035
1461,2023-02-26,영등포구,33.0,18.0,0.0292,0.0214,,0.0031
1462,2023-02-26,양천구,37.0,24.0,0.0243,0.0223,0.49,0.0031
1463,2023-02-26,송파구,38.0,21.0,0.0245,0.0268,0.53,0.003
1464,2023-02-26,성북구,38.0,21.0,0.0275,0.0244,0.53,0.0039
1465,2023-02-26,성동구,39.0,18.0,0.0281,0.0247,0.47,0.003
1466,2023-02-26,서초구,32.0,19.0,0.0271,0.0215,0.48,0.0032
1467,2023-02-26,서대문구,35.0,17.0,0.0371,0.0136,,
1468,2023-02-26,마포구,31.0,20.0,0.0257,0.026,0.5,0.0032
1469,2023-02-26,동작구,35.0,23.0,0.0267,0.0246,0.46,0.0029
1470,2023-02-26,동대문구,35.0,20.0,0.0322,0.0192,0.48,0.0037
1471,2023-02-26,도봉구,34.0,20.0,0.0318,0.0179,0.46,0.0029
1472,2023-02-26,노원구,41.0,26.0,0.0267,0.0191,0.55,0.0035
1473,2023-02-26,금천구,30.0,21.0,0.03,0.0204,0.48,0.0031
1474,2023-02-26,구로구,37.0,20.0,0.0248,0.0198,0.48,0.0035
1475,2023-02-26,광진구,36.0,20.0,0.0246,0.021,0.47,0.0033
1476,2023-02-26,관악구,36.0,20.0,0.0234,0.0261,0.54,0.0031
1477,2023-02-26,강서구,44.0,22.0,0.032,0.0204,0.49,0.0035
1478,2023-02-26,강북구,40.0,22.0,0.032,0.0171,0.53,0.0028
1479,2023-02-26,강동구,41.0,24.0,0.0242,0.019,0.42,0.0028
1480,2023-02-26,강남구,37.0,20.0,0.0282,0.0241,0.46,0.0035
1481,2023-02-26,평균,36.0,21.0,0.0285,0.0214,0.49,0.0032
1482,2023-02-27,중랑구,45.0,32.0,0.0162,0.0445,0.61,0.0032
1483,2023-02-27,중구,48.0,42.0,0.0177,0.048,0.67,0.0037
1484,2023-02-27,종로구,45.0,32.0,0.0169,0.0441,0.7,0.0037
1485,2023-02-27,은평구,45.0,30.0,0.0184,0.0379,0.54,0.003
1486,2023-02-27,용산구,47.0,31.0,0.0165,0.0476,0.67,0.0039
1487,2023-02-27,영등포구,46.0,29.0,0.0151,0.0481,,0.0036
1488,2023-02-27,양천구,50.0,34.0,0.015,0.0402,0.6,0.0035
1489,2023-02-27,송파구,48.0,29.0,0.0142,0.0462,0.62,0.0034
1490,2023-02-27,성북구,51.0,31.0,0.0149,0.0466,0.71,0.0041
1491,2023-02-27,성동구,50.0,26.0,0.0146,0.0483,0.61,0.0035
1492,2023-02-27,서초구,49.0,32.0,0.015,0.0443,0.6,0.0033
1493,2023-02-27,서대문구,50.0,31.0,0.0115,0.0459,,
1494,2023-02-27,마포구,42.0,30.0,0.0148,0.0493,0.69,0.0041
1495,2023-02-27,동작구,45.0,32.0,0.0202,0.0391,0.55,0.0032
1496,2023-02-27,동대문구,47.0,30.0,0.018,0.0433,0.62,0.0039
1497,2023-02-27,도봉구,41.0,28.0,0.0202,0.0356,0.63,0.0029
1498,2023-02-27,노원구,48.0,34.0,0.0149,0.0494,0.69,0.0038
1499,2023-02-27,금천구,42.0,31.0,0.0225,0.0326,0.54,0.0034
1500,2023-02-27,구로구,53.0,31.0,0.0154,0.038,0.58,0.0038
1501,2023-02-27,광진구,45.0,30.0,0.0139,0.0389,0.56,0.0034
1502,2023-02-27,관악구,48.0,28.0,0.0161,0.0439,0.67,0.0035
1503,2023-02-27,강서구,58.0,33.0,0.0209,0.0425,0.61,0.004
1504,2023-02-27,강북구,47.0,29.0,0.0232,0.0327,0.63,0.0029
1505,2023-02-27,강동구,50.0,33.0,0.0133,0.0348,0.53,0.0028
1506,2023-02-27,강남구,47.0,28.0,0.0172,0.0452,0.58,0.0038
1507,2023-02-27,평균,47.0,31.0,0.0167,0.0427,0.62,0.0035
1508,2023-02-28,중랑구,38.0,26.0,0.0206,0.0383,0.55,0.0029
1509,2023-02-28,중구,37.0,33.0,0.022,0.0433,0.62,0.0033
1510,2023-02-28,종로구,37.0,26.0,0.0209,0.0377,0.64,0.0034
1511,2023-02-28,은평구,33.0,24.0,0.0243,0.032,0.51,0.0025
1512,2023-02-28,용산구,35.0,24.0,0.0229,0.0388,0.6,0.0036
1513,2023-02-28,영등포구,36.0,23.0,0.0208,0.0397,,0.0035
1514,2023-02-28,양천구,41.0,28.0,0.0172,0.0366,0.54,0.0037
1515,2023-02-28,송파구,36.0,22.0,0.0226,0.0356,0.53,0.0032
1516,2023-02-28,성북구,38.0,24.0,0.0197,0.0391,0.68,0.0036
1517,2023-02-28,성동구,39.0,22.0,0.0208,0.0393,0.54,0.0033
1518,2023-02-28,서초구,39.0,25.0,0.0196,0.042,0.54,0.003
1519,2023-02-28,서대문구,25.0,15.0,0.0329,0.0154,0.4,0.0023
1520,2023-02-28,마포구,34.0,25.0,0.0187,0.0423,0.6,0.0037
1521,2023-02-28,동작구,33.0,24.0,0.0273,0.033,0.47,0.0027
1522,2023-02-28,동대문구,38.0,25.0,0.0215,0.038,0.6,0.0037
1523,2023-02-28,도봉구,29.0,20.0,0.0245,0.0308,0.62,0.0027
1524,2023-02-28,노원구,41.0,29.0,0.0207,0.0453,0.63,0.0036
1525,2023-02-28,금천구,34.0,25.0,0.0258,0.0333,0.49,0.0037
1526,2023-02-28,구로구,41.0,25.0,0.0182,0.0335,0.53,0.0034
1527,2023-02-28,광진구,35.0,24.0,0.0188,0.0312,0.53,0.0033
1528,2023-02-28,관악구,39.0,23.0,0.0201,0.0382,0.58,0.0031
1529,2023-02-28,강서구,48.0,28.0,0.0229,0.0394,0.58,0.0034
1530,2023-02-28,강북구,34.0,21.0,0.0255,0.0317,0.58,0.0026
1531,2023-02-28,강동구,40.0,26.0,0.019,0.0283,0.48,0.0025
1532,2023-02-28,강남구,35.0,22.0,0.0247,0.0374,0.52,0.0036
1533,2023-02-28,평균,37.0,24.0,0.0221,0.036,0.56,0.0032
1534,2023-03-01,중랑구,33.0,19.0,0.0332,0.0194,0.35,0.0024
1535,2023-03-01,중구,32.0,22.0,0.0405,0.0179,0.38,0.0028
1536,2023-03-01,종로구,32.0,17.0,0.0365,0.0159,0.39,0.0026
1537,2023-03-01,은평구,35.0,18.0,0.0362,0.0142,0.4,0.0022
1538,2023-03-01,용산구,34.0,18.0,0.0372,0.0174,0.43,0.0028
